transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,age_group,detail_cust_title,rank
5232,38,3137,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Cathlene,None,Female,48,1993-03-13,Web Designer III,Missing,Mass Customer,N,No,9.0,30,134,4,2162.69,2,3,3,233,Silver,40,Losing Customer,7
9540,55,3137,2017-03-22,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Cathlene,None,Female,48,1993-03-13,Web Designer III,Missing,Mass Customer,N,No,9.0,30,134,4,2162.69,2,3,3,233,Silver,40,Losing Customer,7
9635,91,3137,2017-08-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Cathlene,None,Female,48,1993-03-13,Web Designer III,Missing,Mass Customer,N,No,9.0,30,134,4,2162.69,2,3,3,233,Silver,40,Losing Customer,7
2566,75,2173,2017-02-27,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193.0,1010.02,Gracia,McAteer,Female,27,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,22.0,46,235,2,1338.0,1,1,2,112,Bronze,50,Evasive Customer,10
2765,59,2173,2017-05-09,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,327.9799999999999,Gracia,McAteer,Female,27,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,22.0,46,235,2,1338.0,1,1,2,112,Bronze,50,Evasive Customer,10
2567,28,190,2017-06-06,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,No,10.0,44,29,2,138.5800000000002,4,1,1,411,Gold,50,Recent Customer,4
8510,19,190,2017-12-01,1.0,Cancelled,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,No,10.0,44,29,2,138.5800000000002,4,1,1,411,Gold,50,Recent Customer,4
2570,22,3357,2017-07-24,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Georgie,Henze,Male,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0,24,35,2,474.54000000000013,3,1,1,311,Silver,30,Late Bloomer,6
6712,82,3357,2017-11-25,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Georgie,Henze,Male,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0,24,35,2,474.54000000000013,3,1,1,311,Silver,30,Late Bloomer,6
2571,78,653,2017-04-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,37873.0,1055.82,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,55,91,4,2609.61,2,3,4,234,Silver,60,Losing Customer,7
2803,55,653,2017-09-26,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172.0,1295.43,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,55,91,4,2609.61,2,3,4,234,Silver,60,Losing Customer,7
5088,6,653,2017-06-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,91.15,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,55,91,4,2609.61,2,3,4,234,Silver,60,Losing Customer,7
5376,67,653,2017-09-30,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33879.0,167.20999999999998,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,55,91,4,2609.61,2,3,4,234,Silver,60,Losing Customer,7
2572,2,593,2017-04-16,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,Missing,Mass Customer,N,No,4.0,39,1,4,2530.4,4,3,4,434,Platinum,40,Very Loyal,2
5395,53,593,2017-08-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,Missing,Mass Customer,N,No,4.0,39,1,4,2530.4,4,3,4,434,Platinum,40,Very Loyal,2
6050,83,593,2017-01-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,Missing,Mass Customer,N,No,4.0,39,1,4,2530.4,4,3,4,434,Platinum,40,Very Loyal,2
6987,17,593,2017-12-29,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,Missing,Mass Customer,N,No,4.0,39,1,4,2530.4,4,3,4,434,Platinum,40,Very Loyal,2
2574,70,1318,2017-06-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,198.29,Barbe,Assender,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,57,7,3,1394.52,4,2,2,422,Platinum,60,Becoming Loyal,3
3235,43,1318,2017-12-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0,502.47,Barbe,Assender,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,57,7,3,1394.52,4,2,2,422,Platinum,60,Becoming Loyal,3
7182,53,1318,2017-12-11,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,693.76,Barbe,Assender,Female,10,1966-08-17,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0,57,7,3,1394.52,4,2,2,422,Platinum,60,Becoming Loyal,3
2575,64,1291,2017-07-03,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Warner,Zuker,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,43,16,3,2374.9300000000003,4,2,4,424,Platinum,50,Becoming Loyal,3
4561,38,1291,2017-11-08,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Warner,Zuker,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,43,16,3,2374.9300000000003,4,2,4,424,Platinum,50,Becoming Loyal,3
6606,38,1291,2017-12-14,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Warner,Zuker,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,43,16,3,2374.9300000000003,4,2,4,424,Platinum,50,Becoming Loyal,3
2576,72,1763,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,41922.0,90.09999999999997,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,28,9,4,1382.06,4,3,2,432,Platinum,30,Becoming Loyal,3
8538,71,1763,2017-09-13,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0,737.1700000000001,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,28,9,4,1382.06,4,3,2,432,Platinum,30,Becoming Loyal,3
9700,70,1763,2017-10-23,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0,198.29,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,28,9,4,1382.06,4,3,2,432,Platinum,30,Becoming Loyal,3
10048,45,1763,2017-12-21,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41848.0,356.5,Suzie,Ornillos,Female,96,1994-10-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0,28,9,4,1382.06,4,3,2,432,Platinum,30,Becoming Loyal,3
2585,9,646,2017-07-07,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34143.0,75.13999999999999,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13.0,50,110,3,2076.9599999999996,2,2,3,223,Silver,60,High Risk Customer,8
4355,30,646,2017-01-26,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42105.0,299.27,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13.0,50,110,3,2076.9599999999996,2,2,3,223,Silver,60,High Risk Customer,8
7043,3,646,2017-09-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259.0,1702.5499999999995,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13.0,50,110,3,2076.9599999999996,2,2,3,223,Silver,60,High Risk Customer,8
2588,58,392,2017-08-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,45,138,5,3470.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
3153,46,392,2017-07-14,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,45,138,5,3470.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
6158,96,392,2017-02-22,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,45,138,5,3470.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
6273,35,392,2017-04-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,45,138,5,3470.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
6431,4,392,2017-04-13,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001,Brandyn,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,N,No,13.0,45,138,5,3470.2300000000005,2,4,4,244,Silver,50,Losing Customer,7
2589,10,2136,2017-05-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,36668.0,1612.25,Heather,Golsworthy,Female,21,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0,58,81,3,3166.45,3,2,4,324,Gold,60,Potential Customer,5
4131,58,2136,2017-05-17,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823.0,450.77,Heather,Golsworthy,Female,21,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0,58,81,3,3166.45,3,2,4,324,Gold,60,Potential Customer,5
7462,21,2136,2017-10-10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,39298.0,1103.43,Heather,Golsworthy,Female,21,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0,58,81,3,3166.45,3,2,4,324,Gold,60,Potential Customer,5
2594,58,2674,2017-11-16,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,30,44,4,2449.38,3,3,4,334,Gold,40,Potential Customer,5
4841,66,2674,2017-02-02,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,30,44,4,2449.38,3,3,4,334,Gold,40,Potential Customer,5
5552,79,2674,2017-01-19,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,30,44,4,2449.38,3,3,4,334,Gold,40,Potential Customer,5
9558,0,2674,2017-09-24,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,N,No,5.0,30,44,4,2449.38,3,3,4,334,Gold,40,Potential Customer,5
2597,50,443,2017-04-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,36361.0,431.33,Lauree,Leason,Female,21,1972-03-26,Missing,Argiculture,High Net Worth,N,Yes,10.0,51,246,2,868.79,1,1,2,112,Bronze,60,Evasive Customer,10
5581,90,443,2017-02-27,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40336.0,437.46,Lauree,Leason,Female,21,1972-03-26,Missing,Argiculture,High Net Worth,N,Yes,10.0,51,246,2,868.79,1,1,2,112,Bronze,60,Evasive Customer,10
2598,3,2506,2017-02-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999995,Arlana,Ferrick,Female,97,1955-01-20,Missing,Health,Affluent Customer,N,No,9.0,68,315,1,1702.5499999999995,1,1,3,113,Bronze,70,Evasive Customer,10
2600,84,946,2017-01-21,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
4350,0,946,2017-04-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
4996,12,946,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
9254,79,946,2017-09-16,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
9799,31,946,2017-03-21,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
9827,87,946,2017-07-03,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,N,No,12.0,62,2,6,4892.52,4,4,4,444,Platinum,70,Platinum_customer,1
2603,73,3184,2017-10-07,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859.0,1612.25,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,46,68,5,4337.37,3,4,4,344,Gold,50,Recent Customer,4
3217,70,3184,2017-09-19,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193.0,198.29,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,46,68,5,4337.37,3,4,4,344,Gold,50,Recent Customer,4
5572,38,3184,2017-10-23,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,751.02,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,46,68,5,4337.37,3,4,4,344,Gold,50,Recent Customer,4
7541,5,3184,2017-02-28,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298.0,114.93,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,46,68,5,4337.37,3,4,4,344,Gold,50,Recent Customer,4
8095,44,3184,2017-04-16,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427.0,1660.88,Marlee,Brundle,Female,2,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0,46,68,5,4337.37,3,4,4,344,Gold,50,Recent Customer,4
2606,0,1323,2017-04-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0,90.09999999999997,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,Missing,High Net Worth,N,Yes,9.0,35,76,5,1659.64,3,4,3,343,Gold,40,Potential Customer,5
3863,49,1323,2017-10-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143.0,327.9799999999999,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,Missing,High Net Worth,N,Yes,9.0,35,76,5,1659.64,3,4,3,343,Gold,40,Potential Customer,5
5556,0,1323,2017-06-06,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,35160.0,4.8,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,Missing,High Net Worth,N,Yes,9.0,35,76,5,1659.64,3,4,3,343,Gold,40,Potential Customer,5
7029,34,1323,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,1069.5500000000002,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,Missing,High Net Worth,N,Yes,9.0,35,76,5,1659.64,3,4,3,343,Gold,40,Potential Customer,5
8094,0,1323,2017-10-12,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859.0,167.20999999999998,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,Missing,High Net Worth,N,Yes,9.0,35,76,5,1659.64,3,4,3,343,Gold,40,Potential Customer,5
2607,0,1912,2017-10-28,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
2919,81,1912,2017-04-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
2957,0,1912,2017-11-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
6928,0,1912,2017-06-25,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
7130,0,1912,2017-10-11,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,41.13,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
10031,43,1912,2017-04-01,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Hall,Grouer,Male,36,1992-11-04,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0,30,38,6,1401.33,3,4,2,342,Gold,40,Potential Customer,5
2608,30,2892,2017-07-07,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,34527.0,299.27,Paulie,Wolffers,Male,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,58,12,3,2173.8199999999997,4,2,3,423,Platinum,60,Becoming Loyal,3
7909,58,2892,2017-02-18,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,771.12,Paulie,Wolffers,Male,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,58,12,3,2173.8199999999997,4,2,3,423,Platinum,60,Becoming Loyal,3
9676,10,2892,2017-12-18,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41345.0,1103.43,Paulie,Wolffers,Male,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,58,12,3,2173.8199999999997,4,2,3,423,Platinum,60,Becoming Loyal,3
2611,78,739,2017-04-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82,Arnie,Zorn,Male,36,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,58,3,5,2617.9700000000003,4,4,4,444,Platinum,60,Platinum_customer,1
3335,34,739,2017-12-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Arnie,Zorn,Male,36,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,58,3,5,2617.9700000000003,4,4,4,444,Platinum,60,Platinum_customer,1
7337,79,739,2017-03-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999,Arnie,Zorn,Male,36,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,58,3,5,2617.9700000000003,4,4,4,444,Platinum,60,Platinum_customer,1
8636,11,739,2017-10-02,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Arnie,Zorn,Male,36,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,58,3,5,2617.9700000000003,4,4,4,444,Platinum,60,Platinum_customer,1
9103,19,739,2017-10-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Arnie,Zorn,Male,36,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,No,8.0,58,3,5,2617.9700000000003,4,4,4,444,Platinum,60,Platinum_customer,1
2613,26,189,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002,Umberto,Torricella,Male,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0,42,283,1,1230.3000000000002,1,1,2,112,Bronze,50,Evasive Customer,10
2614,67,1230,2017-05-09,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859.0,167.20999999999998,Eben,Powley,Male,61,1985-07-24,Missing,Financial Services,Mass Customer,N,Yes,10.0,38,235,1,167.20999999999998,1,1,1,111,Bronze,40,Lost Customer,11
2617,88,795,2017-02-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Cassy,Awdry,Female,35,1973-08-20,Environmental Tech,Financial Services,High Net Worth,N,No,18.0,50,116,2,634.4600000000003,2,1,1,211,Bronze,60,Almost Lost Customer,9
2954,5,795,2017-09-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001,Cassy,Awdry,Female,35,1973-08-20,Environmental Tech,Financial Services,High Net Worth,N,No,18.0,50,116,2,634.4600000000003,2,1,1,211,Bronze,60,Almost Lost Customer,9
2619,14,1279,2017-07-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Burr,Lygoe,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,61,52,3,1040.52,3,2,2,322,Gold,70,Late Bloomer,6
8236,64,1279,2017-10-06,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Burr,Lygoe,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,61,52,3,1040.52,3,2,2,322,Gold,70,Late Bloomer,6
9930,22,1279,2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Burr,Lygoe,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,61,52,3,1040.52,3,2,2,322,Gold,70,Late Bloomer,6
2620,31,1755,2017-04-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999,Dagmar,Panyer,Female,38,1986-08-23,Tax Accountant,Property,Mass Customer,N,No,20.0,37,245,3,1223.4,1,2,2,122,Bronze,40,Evasive Customer,10
4014,92,1755,2017-03-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Dagmar,Panyer,Female,38,1986-08-23,Tax Accountant,Property,Mass Customer,N,No,20.0,37,245,3,1223.4,1,2,2,122,Bronze,40,Evasive Customer,10
7229,75,1755,2017-01-10,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Dagmar,Panyer,Female,38,1986-08-23,Tax Accountant,Property,Mass Customer,N,No,20.0,37,245,3,1223.4,1,2,2,122,Bronze,40,Evasive Customer,10
2621,10,1214,2017-04-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,34,23,2,1703.4,4,1,3,413,Platinum,40,Recent Customer,4
5496,0,1214,2017-12-07,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,34,23,2,1703.4,4,1,3,413,Platinum,40,Recent Customer,4
2622,52,1613,2017-10-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Ernesta,Billany,Female,18,1977-05-25,Missing,Property,Mass Customer,N,No,19.0,46,41,4,1938.46,3,3,3,333,Gold,50,Potential Customer,5
3107,54,1613,2017-11-19,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,1279.4,Ernesta,Billany,Female,18,1977-05-25,Missing,Property,Mass Customer,N,No,19.0,46,41,4,1938.46,3,3,3,333,Gold,50,Potential Customer,5
3963,66,1613,2017-07-05,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Ernesta,Billany,Female,18,1977-05-25,Missing,Property,Mass Customer,N,No,19.0,46,41,4,1938.46,3,3,3,333,Gold,50,Potential Customer,5
7965,98,1613,2017-07-06,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Ernesta,Billany,Female,18,1977-05-25,Missing,Property,Mass Customer,N,No,19.0,46,41,4,1938.46,3,3,3,333,Gold,50,Potential Customer,5
2630,86,2444,2017-04-16,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Emmet,Cristoforo,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11.0,46,258,2,1525.1499999999999,1,1,3,113,Bronze,50,Evasive Customer,10
8103,36,2444,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34,Emmet,Cristoforo,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11.0,46,258,2,1525.1499999999999,1,1,3,113,Bronze,50,Evasive Customer,10
2631,80,1255,2017-10-13,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Erhart,Glazebrook,Male,5,1982-05-20,Missing,Health,Affluent Customer,N,No,11.0,41,78,3,287.3099999999999,3,2,1,321,Gold,50,Late Bloomer,6
